Event_ID,Article_ID,Actor_Normalized,Actor_Type,Victim_Normalized,Victim_Type,Location_Country,Location_City,Location_Coordinates,Date_Normalized,Taxonomy_L1,Taxonomy_L2,Taxonomy_L3,Weapon_Category,Deaths,Injuries,Severity,Event_Description,Actor_Confidence,Victim_Confidence,Location_Confidence,Date_Confidence,Classification_Confidence,Flagged_for_Review,Notes,Annotator_Name,PERPETRATOR,VICTIM,TARGET,ORGANIZATION,GOVERNMENT,EVENT_TYPE,ACTION,WEAPON,VIOLENCE_TYPE,DATE,TIME,DURATION,FREQUENCY,COUNTRY,REGION,CITY,DISTRICT,FACILITY,GEOGRAPHIC,COORDINATES,CASUALTIES,INJURED,DISPLACEMENT,DAMAGE,MOTIVE,TRIGGER
SYNTH_V4_06922,SYNTH_V4_06922,M23 rebels and allied militias,Armed Group,ethnic Fulani herders,,Nigeria,Khartoum,"coordinates 11.3N, 42.1E",Tuesday March 28,Violence,bombardment,,landmines,,,High,"The M23 rebels and allied militias raided the Central Equatoria of Khartoum with landmines on Tuesday March 28 before sunrise. The bombardment lasted the entire night, while Rwandan Defense Forces jets conducted airstrikes on positions in Khartoum, Oromia Region, resulting in an estimated 9 dead and 229 injured. The ethnic violence targeted ethnic Fulani herders at the IDP camp. destroying over 200 homes and forcing 10,000 people to flee from the dense forest were reported. Human Rights Watch said the incident was in retaliation for previous attacks at coordinates 11.3N, 42.1E in Nigeria. This is part of sporadic clashes after disputed election results affecting displaced communities.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,M23 rebels and allied militias,ethnic Fulani herders,displaced communities,Human Rights Watch,Rwandan Defense Forces,bombardment,raided,landmines,ethnic violence,Tuesday March 28,before sunrise,the entire night,sporadic clashes,Nigeria,Oromia Region,Khartoum,Central Equatoria,IDP camp,dense forest,"coordinates 11.3N, 42.1E",an estimated 9 dead,229 injured,"forcing 10,000 people to flee",destroying over 200 homes,in retaliation for previous attacks,after disputed election results
SYNTH_V4_06923,SYNTH_V4_06923,Al Qaeda in the Islamic Maghreb,Armed Group,52 refugees,,Nigeria,Juba,"coordinates 9.5N, 7.8E",Friday August 2,Violence,execution,,landmines,,,High,"Witnesses in Juba, Ituri Province, Nigeria described how Al Qaeda in the Islamic Maghreb launched a execution on Friday August 2 early morning, shelled local residents near the airport. Armed with landmines, the attackers targeted 52 refugees over land disputes for several hours, resulting in 147 people dead and 221 wounded. The retaliatory violence led to displacing over 15,000 residents from Chibok district. MONUSCO peacekeepers found demolishing residential areas in the river banks at coordinates 9.5N, 7.8E. Save the Children says this is part of daily raids following failed disarmament talks.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Al Qaeda in the Islamic Maghreb,52 refugees,local residents,Save the Children,MONUSCO peacekeepers,execution,shelled,landmines,retaliatory violence,Friday August 2,early morning,several hours,daily raids,Nigeria,Ituri Province,Juba,Chibok district,airport,river banks,"coordinates 9.5N, 7.8E",147 people dead,221 wounded,"displacing over 15,000 residents",demolishing residential areas,over land disputes,following failed disarmament talks
SYNTH_V4_06924,SYNTH_V4_06924,TPLF and OLA,Armed Group,ethnic Berom farmers,,Rwanda,Gao,"coordinates 4.2N, 18.6E","Monday, September 11th",Violence,execution,,assault rifles,,,High,"Following the breakdown of a ceasefire, TPLF and OLA launched a execution on farming villages near the prison in Gao, Unity State, Rwanda on Monday, September 11th in the evening. Armed with assault rifles, fighters shelled ethnic Berom farmers for more than twelve hours, leaving 51 fatalities and 208 people injured. The religious violence was due to ethnic tensions. UN peacekeeping forces confirmed torching hundreds of structures in the lake shores at coordinates 4.2N, 18.6E. Save the Children says causing mass displacement as continuous fighting continue in Turkana County.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,TPLF and OLA,ethnic Berom farmers,farming villages,Save the Children,UN peacekeeping forces,execution,shelled,assault rifles,religious violence,"Monday, September 11th",in the evening,more than twelve hours,continuous fighting,Rwanda,Unity State,Gao,Turkana County,prison,lake shores,"coordinates 4.2N, 18.6E",51 fatalities,208 people injured,causing mass displacement,torching hundreds of structures,due to ethnic tensions,following the breakdown of a ceasefire
SYNTH_V4_06925,SYNTH_V4_06925,Wagner Group mercenaries,Armed Group,14 journalists,,Mozambique,Goma-Bukavu,"coordinates 0.5S, 25.0E",between July 6th and July 11th,Violence,ambush,,assault rifles,,,High,"Witnesses in Goma-Bukavu, Centre-Nord Region, Mozambique described how Wagner Group mercenaries launched a ambush on between July 6th and July 11th Sunday afternoon, shelled farming villages near the Central Mosque. Armed with assault rifles, the attackers targeted 14 journalists over grazing rights for three hours, resulting in 14 people killed and 227 wounded. The intercommunal clashes led to forcing 10,000 people to flee from Central Equatoria. Kenyan Defense Forces found burning the village market in the lake shores at coordinates 0.5S, 25.0E. Oxfam says this is part of repeated attacks following failed disarmament talks.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Wagner Group mercenaries,14 journalists,farming villages,Oxfam,Kenyan Defense Forces,ambush,shelled,assault rifles,intercommunal clashes,between July 6th and July 11th,Sunday afternoon,three hours,repeated attacks,Mozambique,Centre-Nord Region,Goma-Bukavu,Central Equatoria,Central Mosque,lake shores,"coordinates 0.5S, 25.0E",14 people killed,227 wounded,"forcing 10,000 people to flee",burning the village market,over grazing rights,following failed disarmament talks
SYNTH_V4_06926,SYNTH_V4_06926,FDLR and Mai-Mai,Armed Group,15 children,,Sudan,Juba,"coordinates 8.5N, 13.2W",June 23rd,Violence,clashes,,light weapons,,,High,"On June 23rd, FDLR and Mai-Mai conducted a clashes on three villages in Blue Nile State, Sudan, near Juba, using light weapons, resulting in more than 156 dead and 159 wounded. The religious violence lasted over a week and ransacked 15 children, over land disputes. AMISOM troops responded but found setting fire to crops and granaries at the General Hospital. ICRC reported displacing approximately 450,000 civilians from the desert area at coordinates 8.5N, 13.2W. The incident occurred around midnight, following the breakdown of a ceasefire. This is part of persistent attacks affecting Western Equatoria.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,FDLR and Mai-Mai,15 children,three villages,ICRC,AMISOM troops,clashes,ransacked,light weapons,religious violence,June 23rd,around midnight,over a week,persistent attacks,Sudan,Blue Nile State,Juba,Western Equatoria,General Hospital,desert area,"coordinates 8.5N, 13.2W",more than 156 dead,159 wounded,"displacing approximately 450,000 civilians",setting fire to crops and granaries,over land disputes,following the breakdown of a ceasefire
SYNTH_V4_06927,SYNTH_V4_06927,Russian mercenaries,Armed Group,43 traders,,Ethiopia,Chibok,"coordinates 9.5N, 7.8E","Saturday, July 28th",Violence,mass shooting,,technicals,,,High,"On Saturday, July 28th, the Russian mercenaries launched a mass shooting lasting multiple days against civilian populations in Chibok, Western Equatoria, Tigray Region, Ethiopia. The assault Wednesday morning saw fighters armed with technicals abducted 43 traders, resulting in more than 84 dead and approximately 172 wounded. The land dispute violence over grazing rights caused destroying over 200 homes near the community center. South Sudanese forces confirmed forcing entire villages to flee from the Lake Chad basin at coordinates 9.5N, 7.8E. ICRC said this continues sporadic clashes following a military offensive.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Russian mercenaries,43 traders,civilian populations,ICRC,South Sudanese forces,mass shooting,abducted,technicals,land dispute violence,"Saturday, July 28th",Wednesday morning,multiple days,sporadic clashes,Ethiopia,Tigray Region,Chibok,Western Equatoria,community center,Lake Chad basin,"coordinates 9.5N, 7.8E",more than 84 dead,approximately 172 wounded,forcing entire villages to flee,destroying over 200 homes,over grazing rights,following a military offensive
SYNTH_V4_06928,SYNTH_V4_06928,FDLR and Mai-Mai,Armed Group,120 villagers and traders,,Kenya,El Fasher,"coordinates 4.2N, 18.6E",between 3rd and 5th of February,Violence,roadside bombing,,small arms,,,High,"Witnesses in El Fasher, Zamfara State, Kenya described how FDLR and Mai-Mai launched a roadside bombing on between 3rd and 5th of February around 3 AM, massacred trading caravans near the mosque. Armed with small arms, the attackers targeted 120 villagers and traders due to ethnic tensions for two hours, resulting in at least 171 killed and more than 166 injured. The ethnic violence led to displacing thousands of families from Wajir County. Mozambican military found burning schools and clinics in the savanna at coordinates 4.2N, 18.6E. UNHCR says this is part of weekly incursions after disputed election results.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,FDLR and Mai-Mai,120 villagers and traders,trading caravans,UNHCR,Mozambican military,roadside bombing,massacred,small arms,ethnic violence,between 3rd and 5th of February,around 3 AM,two hours,weekly incursions,Kenya,Zamfara State,El Fasher,Wajir County,mosque,savanna,"coordinates 4.2N, 18.6E",at least 171 killed,more than 166 injured,displacing thousands of families,burning schools and clinics,due to ethnic tensions,after disputed election results
SYNTH_V4_06929,SYNTH_V4_06929,Al Shabaab and Al Qaeda,Armed Group,15 children,,Tanzania,Goma-Bukavu,"GPS location 6.8S, 39.2E",24th May,Violence,siege,,small arms,,,High,"Witnesses in Goma-Bukavu, Central Darfur, Tanzania described how Al Shabaab and Al Qaeda launched a siege on 24th May after sunset, shelled border communities near the community center. Armed with small arms, the attackers targeted 15 children in retaliation for previous attacks for multiple days, resulting in 96 people killed and more than 190 injured. The retaliatory violence led to displacing over 15,000 residents from Omdurman district. Ugandan military found destroying critical infrastructure in the border area at GPS location 6.8S, 39.2E. Doctors Without Borders says this is part of weekly incursions following the breakdown of a ceasefire.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Al Shabaab and Al Qaeda,15 children,border communities,Doctors Without Borders,Ugandan military,siege,shelled,small arms,retaliatory violence,24th May,after sunset,multiple days,weekly incursions,Tanzania,Central Darfur,Goma-Bukavu,Omdurman district,community center,border area,"GPS location 6.8S, 39.2E",96 people killed,more than 190 injured,"displacing over 15,000 residents",destroying critical infrastructure,in retaliation for previous attacks,following the breakdown of a ceasefire
SYNTH_V4_06930,SYNTH_V4_06930,JNIM and ISGS,Armed Group,38 women,,Nigeria,Mocimboa da Praia,"coordinates 12.1N, 15.0E",19th December,Violence,incursion,,artillery shells,,,High,"Following the breakdown of a ceasefire, JNIM and ISGS launched a incursion on peacekeeping patrols near the health center in Mocimboa da Praia, Afar Region, Nigeria on 19th December Sunday afternoon. Armed with artillery shells, fighters stormed 38 women for three hours, leaving 173 dead and approximately 205 wounded. The intercommunal clashes was due to ethnic tensions. MONUSCO peacekeepers confirmed destroying critical infrastructure in the coastal area at coordinates 12.1N, 15.0E. Human Rights Watch says displacing approximately 450,000 civilians as continuous fighting continue in Masisi territory.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,JNIM and ISGS,38 women,peacekeeping patrols,Human Rights Watch,MONUSCO peacekeepers,incursion,stormed,artillery shells,intercommunal clashes,19th December,Sunday afternoon,three hours,continuous fighting,Nigeria,Afar Region,Mocimboa da Praia,Masisi territory,health center,coastal area,"coordinates 12.1N, 15.0E",173 dead,approximately 205 wounded,"displacing approximately 450,000 civilians",destroying critical infrastructure,due to ethnic tensions,following the breakdown of a ceasefire
SYNTH_V4_06931,SYNTH_V4_06931,Somali pirates,Armed Group,90 refugees and aid workers,,Central African Republic,Bunia,"coordinates 4.2N, 18.6E","February 22nd, 2020",Violence,skirmish,,assault rifles,,,High,"On February 22nd, 2020, Somali pirates conducted a skirmish on humanitarian convoys in Gao Region, Central African Republic, near Bunia, using assault rifles, resulting in 36 people killed and 8 people injured. The communal violence lasted two hours and executed 90 refugees and aid workers, for revenge. Burkinabe armed forces responded but found burning the village market at the community center. World Health Organization reported displacing thousands of families from the Nile River valley at coordinates 4.2N, 18.6E. The incident occurred in the evening, following ethnic clashes. This is part of recurring violence affecting Wajir County.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Somali pirates,90 refugees and aid workers,humanitarian convoys,World Health Organization,Burkinabe armed forces,skirmish,executed,assault rifles,communal violence,"February 22nd, 2020",in the evening,two hours,recurring violence,Central African Republic,Gao Region,Bunia,Wajir County,community center,Nile River valley,"coordinates 4.2N, 18.6E",36 people killed,8 people injured,displacing thousands of families,burning the village market,for revenge,following ethnic clashes
SYNTH_V4_06932,SYNTH_V4_06932,M23 rebels and allied militias,Armed Group,47 soldiers,,Burkina Faso,Tripoli-Benghazi,"GPS location 6.8S, 39.2E",4th of May 2023,Violence,engagement,,landmines,,,High,"UNICEF has reported a devastating engagement in Burkina Faso where M23 rebels and allied militias occupied humanitarian convoys in Tripoli-Benghazi, Gwoza district, Tigray Region on 4th of May 2023. The Saturday night assault using landmines lasted throughout the day, resulting in 94 people dead, 49 injured, and forcing residents to seek shelter. The land dispute violence targeted 47 soldiers for revenge. Mozambican military found razing dozens of houses near the primary school in the desert area at GPS location 6.8S, 39.2E. This is part of intensified operations following the collapse of peace talks.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,M23 rebels and allied militias,47 soldiers,humanitarian convoys,UNICEF,Mozambican military,engagement,occupied,landmines,land dispute violence,4th of May 2023,Saturday night,throughout the day,intensified operations,Burkina Faso,Tigray Region,Tripoli-Benghazi,Gwoza district,primary school,desert area,"GPS location 6.8S, 39.2E",94 people dead,49 injured,forcing residents to seek shelter,razing dozens of houses,for revenge,following the collapse of peace talks
SYNTH_V4_06933,SYNTH_V4_06933,FDLR rebels,Armed Group,refugees and host community members,,Eritrea,Kidal,"coordinates 4.2N, 18.6E",March 25th,Violence,bombing,,rocket-propelled grenades,,,High,"UNICEF has reported a devastating bombing in Eritrea where FDLR rebels struck fishing communities in Kidal, Lamu County, Borno State on March 25th. The early morning assault using rocket-propelled grenades lasted forty-eight hours, resulting in 118 dead, an estimated 196 wounded, and causing mass displacement. The political violence targeted refugees and host community members due to ethnic tensions. Libyan armed forces found demolishing residential areas near the humanitarian warehouse in the Great Rift Valley at coordinates 4.2N, 18.6E. This is part of ongoing violence following ethnic clashes.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,FDLR rebels,refugees and host community members,fishing communities,UNICEF,Libyan armed forces,bombing,struck,rocket-propelled grenades,political violence,March 25th,early morning,forty-eight hours,ongoing violence,Eritrea,Borno State,Kidal,Lamu County,humanitarian warehouse,Great Rift Valley,"coordinates 4.2N, 18.6E",118 dead,an estimated 196 wounded,causing mass displacement,demolishing residential areas,due to ethnic tensions,following ethnic clashes
SYNTH_V4_06934,SYNTH_V4_06934,Boko Haram and Ansaru,Armed Group,"men, women and children",,Eritrea,Bor,"coordinates 4.8N, 31.5E","Friday, November 18th",Violence,massacre,,anti-aircraft guns,,,High,"Following failed disarmament talks, Boko Haram and Ansaru launched a massacre on border communities near the humanitarian warehouse in Bor, Central Darfur, Eritrea on Friday, November 18th Saturday night. Armed with anti-aircraft guns, fighters ransacked men, women and children for a full day, leaving an estimated 27 dead and at least 159 wounded. The militant violence was to expand their control. Nigerian Army confirmed demolishing residential areas in the savanna at coordinates 4.8N, 31.5E. UNICEF says displacing over 15,000 residents as recurring violence continue in Bama district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Boko Haram and Ansaru,"men, women and children",border communities,UNICEF,Nigerian Army,massacre,ransacked,anti-aircraft guns,militant violence,"Friday, November 18th",Saturday night,a full day,recurring violence,Eritrea,Central Darfur,Bor,Bama district,humanitarian warehouse,savanna,"coordinates 4.8N, 31.5E",an estimated 27 dead,at least 159 wounded,"displacing over 15,000 residents",demolishing residential areas,to expand their control,following failed disarmament talks
SYNTH_V4_06935,SYNTH_V4_06935,Al Shabaab militants,Armed Group,33 market vendors,,Eritrea,Lamu,"coordinates 11.3N, 42.1E",9th October,Violence,kidnapping,,suicide vests,,,High,"Witnesses in Lamu, Blue Nile State, Eritrea described how Al Shabaab militants launched a kidnapping on 9th October Monday evening, shelled residential areas near the police station. Armed with suicide vests, the attackers targeted 33 market vendors to expand their control for the entire night, resulting in at least 14 killed and at least 203 wounded. The insurgent attack led to causing mass displacement from Turkana County. Cameroonian soldiers found burning the village market in the highland area at coordinates 11.3N, 42.1E. World Food Programme says this is part of persistent attacks after the withdrawal of peacekeepers.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Al Shabaab militants,33 market vendors,residential areas,World Food Programme,Cameroonian soldiers,kidnapping,shelled,suicide vests,insurgent attack,9th October,Monday evening,the entire night,persistent attacks,Eritrea,Blue Nile State,Lamu,Turkana County,police station,highland area,"coordinates 11.3N, 42.1E",at least 14 killed,at least 203 wounded,causing mass displacement,burning the village market,to expand their control,after the withdrawal of peacekeepers
SYNTH_V4_06936,SYNTH_V4_06936,M23 rebels,Armed Group,67 residents,,Niger,Malakal,"coordinates 0.5S, 25.0E",21st July 2020,Violence,raid,,mortars and artillery,,,High,"African Union has reported a devastating raid in Niger where M23 rebels shelled peacekeeping patrols in Malakal, Konduga district, Mopti Region on 21st July 2020. The around midnight assault using mortars and artillery lasted the entire night, resulting in approximately 37 killed, 204 wounded, and displacing over 15,000 residents. The militant violence targeted 67 residents for control of the area. Sudanese Armed Forces found destroying critical infrastructure near the airport in the Sahel belt at coordinates 0.5S, 25.0E. This is part of repeated attacks following ethnic clashes.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,M23 rebels,67 residents,peacekeeping patrols,African Union,Sudanese Armed Forces,raid,shelled,mortars and artillery,militant violence,21st July 2020,around midnight,the entire night,repeated attacks,Niger,Mopti Region,Malakal,Konduga district,airport,Sahel belt,"coordinates 0.5S, 25.0E",approximately 37 killed,204 wounded,"displacing over 15,000 residents",destroying critical infrastructure,for control of the area,following ethnic clashes
SYNTH_V4_06937,SYNTH_V4_06937,Al Shabaab and Al Qaeda,Armed Group,ethnic Hausa traders,,Sudan,Konduga,"coordinates 11.3N, 42.1E",24th October,Violence,bombardment,,hand grenades,,,High,"Witnesses in Konduga, Yobe State, Sudan described how Al Shabaab and Al Qaeda launched a bombardment on 24th October Friday night, struck residential areas near the mosque. Armed with hand grenades, the attackers targeted ethnic Hausa traders over political grievances for multiple days, resulting in 32 people killed and 213 injured. The political violence led to displacing approximately 450,000 civilians from Mandera County. Libyan armed forces found burning the village market in the mountainous terrain at coordinates 11.3N, 42.1E. World Health Organization says this is part of recurring violence following a military offensive.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Al Shabaab and Al Qaeda,ethnic Hausa traders,residential areas,World Health Organization,Libyan armed forces,bombardment,struck,hand grenades,political violence,24th October,Friday night,multiple days,recurring violence,Sudan,Yobe State,Konduga,Mandera County,mosque,mountainous terrain,"coordinates 11.3N, 42.1E",32 people killed,213 injured,"displacing approximately 450,000 civilians",burning the village market,over political grievances,following a military offensive
SYNTH_V4_06938,SYNTH_V4_06938,TPLF and OLA,Armed Group,31 aid workers,,Ethiopia,Bahir Dar,"coordinates 11.3N, 42.1E",3rd November 2024,Violence,shelling,,small arms,,,High,"After government crackdown, TPLF and OLA launched a shelling on multiple settlements near the bus station in Bahir Dar, South Darfur, Ethiopia on 3rd November 2024 in the evening. Armed with small arms, fighters attacked 31 aid workers for the entire night, leaving 170 people killed and more than 216 injured. The farmer-herder violence was to expand their control. Mozambican military confirmed demolishing residential areas in the Congo River basin at coordinates 11.3N, 42.1E. Red Cross says displacing over 15,000 residents as intensified operations continue in Gwoza district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,TPLF and OLA,31 aid workers,multiple settlements,Red Cross,Mozambican military,shelling,attacked,small arms,farmer-herder violence,3rd November 2024,in the evening,the entire night,intensified operations,Ethiopia,South Darfur,Bahir Dar,Gwoza district,bus station,Congo River basin,"coordinates 11.3N, 42.1E",170 people killed,more than 216 injured,"displacing over 15,000 residents",demolishing residential areas,to expand their control,after government crackdown
SYNTH_V4_06939,SYNTH_V4_06939,M23 and ADF,Armed Group,33 market vendors,,Mali,El Fasher,"coordinates 11.3N, 42.1E",13 October 2023,Violence,ground offensive,,mortars and artillery,,,High,"Witnesses in El Fasher, Timbuktu Region, Mali described how M23 and ADF launched a ground offensive on 13 October 2023 before sunrise, attacked three villages near the health center. Armed with mortars and artillery, the attackers targeted 33 market vendors for control of the area for forty-eight hours, resulting in 157 people dead and 121 wounded. The communal violence led to causing mass displacement from Irumu territory. Cameroonian soldiers found razing dozens of houses in the dense forest at coordinates 11.3N, 42.1E. International Crisis Group says this is part of ongoing violence after government crackdown.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,M23 and ADF,33 market vendors,three villages,International Crisis Group,Cameroonian soldiers,ground offensive,attacked,mortars and artillery,communal violence,13 October 2023,before sunrise,forty-eight hours,ongoing violence,Mali,Timbuktu Region,El Fasher,Irumu territory,health center,dense forest,"coordinates 11.3N, 42.1E",157 people dead,121 wounded,causing mass displacement,razing dozens of houses,for control of the area,after government crackdown
SYNTH_V4_06940,SYNTH_V4_06940,Mai-Mai militia,Armed Group,"60 men, women and children",,Egypt,Bukavu,"coordinates 4.8N, 31.5E",between 18th and 19th of December,Violence,attacks,,car bombs,,,High,"The Mai-Mai militia bombarded the Yei River County of Bukavu with car bombs on between 18th and 19th of December Thursday afternoon. The attacks lasted more than twelve hours, while Central African armed forces jets conducted airstrikes on positions in Bukavu, Katsina State, resulting in 171 fatalities and 63 wounded. The land dispute violence targeted 60 men, women and children at the military base. torching hundreds of structures and displacing approximately 450,000 civilians from the border area were reported. Save the Children said the incident was for economic gain at coordinates 4.8N, 31.5E in Egypt. This is part of recurring violence following the collapse of peace talks affecting three villages.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Mai-Mai militia,"60 men, women and children",three villages,Save the Children,Central African armed forces,attacks,bombarded,car bombs,land dispute violence,between 18th and 19th of December,Thursday afternoon,more than twelve hours,recurring violence,Egypt,Katsina State,Bukavu,Yei River County,military base,border area,"coordinates 4.8N, 31.5E",171 fatalities,63 wounded,"displacing approximately 450,000 civilians",torching hundreds of structures,for economic gain,following the collapse of peace talks
SYNTH_V4_06941,SYNTH_V4_06941,armed bandits,Armed Group,ethnic Tigray civilians,,Mozambique,Bentiu,"coordinates 9.5N, 7.8E",September 12th through September 17th,Violence,mass shooting,,small arms,,,High,"On September 12th through September 17th, armed bandits conducted a mass shooting on multiple settlements in Amhara Region, Mozambique, near Bentiu, using small arms, resulting in at least 195 killed and 81 injured. The land dispute violence lasted over a week and ransacked ethnic Tigray civilians, over land disputes. Central African armed forces responded but found demolishing residential areas at the Teaching Hospital. Doctors Without Borders reported causing mass displacement from the Great Rift Valley at coordinates 9.5N, 7.8E. The incident occurred at dawn, after the withdrawal of peacekeepers. This is part of intensified operations affecting Irumu territory.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,armed bandits,ethnic Tigray civilians,multiple settlements,Doctors Without Borders,Central African armed forces,mass shooting,ransacked,small arms,land dispute violence,September 12th through September 17th,at dawn,over a week,intensified operations,Mozambique,Amhara Region,Bentiu,Irumu territory,Teaching Hospital,Great Rift Valley,"coordinates 9.5N, 7.8E",at least 195 killed,81 injured,causing mass displacement,demolishing residential areas,over land disputes,after the withdrawal of peacekeepers
SYNTH_V4_06942,SYNTH_V4_06942,FDLR and Mai-Mai,Armed Group,women and children,,Eritrea,Bahir Dar,"coordinates 11.3N, 42.1E",February 4th,Violence,airstrike,,mortars and artillery,,,High,"Witnesses in Bahir Dar, Oromia Region, Eritrea described how FDLR and Mai-Mai launched a airstrike on February 4th around 3 AM, ambushed border communities near the government building. Armed with mortars and artillery, the attackers targeted women and children for revenge for several hours, resulting in an estimated 114 dead and at least 206 wounded. The ethnic violence led to forcing entire villages to flee from Gwoza district. Somali National Army found burning the village market in the Nile River valley at coordinates 11.3N, 42.1E. Human Rights Watch says this is part of intensified operations after peace negotiations failed.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,FDLR and Mai-Mai,women and children,border communities,Human Rights Watch,Somali National Army,airstrike,ambushed,mortars and artillery,ethnic violence,February 4th,around 3 AM,several hours,intensified operations,Eritrea,Oromia Region,Bahir Dar,Gwoza district,government building,Nile River valley,"coordinates 11.3N, 42.1E",an estimated 114 dead,at least 206 wounded,forcing entire villages to flee,burning the village market,for revenge,after peace negotiations failed
SYNTH_V4_06943,SYNTH_V4_06943,Janjaweed raiders,Armed Group,31 aid workers,,Cameroon,Khartoum-Omdurman,"coordinates 8.5N, 13.2W",21 February 2023,Violence,execution,,machine guns,,,High,"On 21 February 2023, Janjaweed raiders conducted a execution on local residents in Upper Nile State, Cameroon, near Khartoum-Omdurman, using machine guns, resulting in more than 48 dead and 238 injured. The election-related violence lasted two hours and looted 31 aid workers, due to ethnic tensions. Rwandan Defense Forces responded but found torching hundreds of structures at the bus station. World Health Organization reported forcing entire villages to flee from the Congo River basin at coordinates 8.5N, 13.2W. The incident occurred in the evening, following a military offensive. This is part of intensified operations affecting Central Equatoria.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Janjaweed raiders,31 aid workers,local residents,World Health Organization,Rwandan Defense Forces,execution,looted,machine guns,election-related violence,21 February 2023,in the evening,two hours,intensified operations,Cameroon,Upper Nile State,Khartoum-Omdurman,Central Equatoria,bus station,Congo River basin,"coordinates 8.5N, 13.2W",more than 48 dead,238 injured,forcing entire villages to flee,torching hundreds of structures,due to ethnic tensions,following a military offensive
SYNTH_V4_06944,SYNTH_V4_06944,Mai-Mai and ADF,Armed Group,19 local officials,,Niger,Sebba,"coordinates 12.1N, 15.0E","Monday, December 12th",Violence,abduction,,improvised explosive devices,,,High,"On Monday, December 12th, Mai-Mai and ADF conducted a abduction on residential areas in Oromia Region, Niger, near Sebba, using improvised explosive devices, resulting in 42 people killed and an estimated 36 wounded. The bandit attacks lasted multiple days and invaded 19 local officials, for religious reasons. South Sudanese forces responded but found razing dozens of houses at the airport. UNICEF reported displacing approximately 450,000 civilians from the highland area at coordinates 12.1N, 15.0E. The incident occurred around 3 AM, following ethnic clashes. This is part of weekly incursions affecting Garissa County.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Mai-Mai and ADF,19 local officials,residential areas,UNICEF,South Sudanese forces,abduction,invaded,improvised explosive devices,bandit attacks,"Monday, December 12th",around 3 AM,multiple days,weekly incursions,Niger,Oromia Region,Sebba,Garissa County,airport,highland area,"coordinates 12.1N, 15.0E",42 people killed,an estimated 36 wounded,"displacing approximately 450,000 civilians",razing dozens of houses,for religious reasons,following ethnic clashes
