Event_ID,Article_ID,Actor_Normalized,Actor_Type,Victim_Normalized,Victim_Type,Location_Country,Location_City,Location_Coordinates,Date_Normalized,Taxonomy_L1,Taxonomy_L2,Taxonomy_L3,Weapon_Category,Deaths,Injuries,Severity,Event_Description,Actor_Confidence,Victim_Confidence,Location_Confidence,Date_Confidence,Classification_Confidence,Flagged_for_Review,Notes,Annotator_Name,PERPETRATOR,VICTIM,TARGET,ORGANIZATION,GOVERNMENT,EVENT_TYPE,ACTION,WEAPON,VIOLENCE_TYPE,DATE,TIME,DURATION,FREQUENCY,COUNTRY,REGION,CITY,DISTRICT,FACILITY,GEOGRAPHIC,COORDINATES,CASUALTIES,INJURED,DISPLACEMENT,DAMAGE,MOTIVE,TRIGGER
CLEAN_5b312b39,CLEAN_5b312b39,Boko Haram militants,Armed Group,98 market vendors,,Cameroon,Mamfe,"GPS location 11.8N, 13.2E",earlier this week,Violence,offensive,,machetes and guns,,,High,"Following the breakdown of a ceasefire, Boko Haram militants launched an offensive on farming communities and a military base in Mamfe, Mezam Division of North-West Region, Cameroon, on earlier this week in the at dusk. Armed with machetes and guns, militants set fire to 98 market vendors to punish alleged collaborators, killing 138 people and wounding 105 others. The several hours of fighting near the forest zone at GPS location 11.8N, 13.2E led to displacing over 46826 residents. Cameroonian soldiers reported burning down the village market from the terrorist attack. Doctors Without Borders confirmed this as part of sporadic clashes in the area.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Boko Haram militants,98 market vendors,farming communities,Doctors Without Borders,Cameroonian soldiers,offensive,set fire to,machetes and guns,terrorist attack,earlier this week,at dusk,several hours of fighting,sporadic clashes,Cameroon,North-West Region,Mamfe,Mezam Division,military base,the forest zone,"GPS location 11.8N, 13.2E",killing 138 people,wounding 105 others,displacing over 46826 residents,burning down the village market,to punish alleged collaborators,following the breakdown of a ceasefire
CLEAN_295336c4,CLEAN_295336c4,Mai-Mai fighters,Armed Group,22 aid workers,,DRC,Goma,"coordinates 8.9N, 38.7E",April 8,Violence,shelling,,grenades,,,High,"Survivors described a shelling by Mai-Mai fighters in Beni territory, Goma, Tanganyika Province, DRC on April 8 mid-morning, where armed fighters with grenades stormed police stations near a warehouse, killing 21 people including aid workers, and wounding 123 others. The daylong clashes of terrorist attack in revenge for killings last week led to displacing over 3746 residents from villages near Lake Kivu shores at coordinates 8.9N, 38.7E. FARDC troops found destroying the local school. Mercy Corps says this continues weekly incursions after disputed election results.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Mai-Mai fighters,22 aid workers,police stations,Mercy Corps,FARDC troops,shelling,stormed,grenades,terrorist attack,April 8,mid-morning,daylong clashes,weekly incursions,DRC,Tanganyika Province,Goma,Beni territory,warehouse,Lake Kivu shores,"coordinates 8.9N, 38.7E",killing 21 people,wounding 123 others,displacing over 3746 residents,destroying the local school,in revenge for killings last week,after disputed election results
CLEAN_deb6ce26,CLEAN_deb6ce26,Boko Haram,Armed Group,139 farmers,,Nigeria,Yola,"grid reference 0.3N, 32.6E",Thursday afternoon,Violence,kidnapping,,heavy artillery,,,High,"Following the collapse of peace talks, Boko Haram launched a kidnapping on schools and a hospital in Yola, Gwoza LGA of Adamawa State, Nigeria, on Thursday afternoon in the at dawn. Armed with heavy artillery, militants opened fire on 139 farmers to destabilize the region, killing 139 people and wounding 57 others. The three-hour assault near the Sambisa Forest at grid reference 0.3N, 32.6E led to displacing over 7145 residents. Nigerian security forces reported destroying the local school from the militant attack. Action Against Hunger confirmed this as part of daily raids in the area.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Boko Haram,139 farmers,schools,Action Against Hunger,Nigerian security forces,kidnapping,opened fire on,heavy artillery,militant attack,Thursday afternoon,at dawn,three-hour assault,daily raids,Nigeria,Adamawa State,Yola,Gwoza LGA,hospital,the Sambisa Forest,"grid reference 0.3N, 32.6E",killing 139 people,wounding 57 others,displacing over 7145 residents,destroying the local school,to destabilize the region,following the collapse of peace talks
CLEAN_8253c25f,CLEAN_8253c25f,Haftar's forces,Armed Group,38 miners,,Libya,Benghazi,"position 9.1N, 7.5E",Tuesday evening,Violence,arson,,small arms,,,High,"Survivors described an arson by Haftar's forces in Benghazi area, Benghazi, Fezzan, Libya on Tuesday evening early morning, where armed fighters with small arms surrounded villages near a prison, killing 48 people including miners, and wounding 144 others. The prolonged engagement of revenge attack to punish alleged collaborators led to displacing over 11175 residents from villages near the area at position 9.1N, 7.5E. Libyan military found burning several shops. UNICEF says this continues repeated attacks after the arrest of a commander.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Haftar's forces,38 miners,villages,UNICEF,Libyan military,arson,surrounded,small arms,revenge attack,Tuesday evening,early morning,prolonged engagement,repeated attacks,Libya,Fezzan,Benghazi,Benghazi area,prison,the area,"position 9.1N, 7.5E",killing 48 people,wounding 144 others,displacing over 11175 residents,burning several shops,to punish alleged collaborators,after the arrest of a commander
CLEAN_59d88dab,CLEAN_59d88dab,LRA fighters,Armed Group,16 students,,CAR,Bambari,"position 9.1N, 7.5E",last Saturday,Violence,armed assault,,mortars,,,High,"Action Against Hunger has reported a major armed assault in Ouaka Prefecture, CAR, where LRA fighters armed with mortars beheaded police stations near clinic in Bambari, Vakaga sub-prefecture on last Saturday mid-morning. The hours-long battle of retaliatory violence resulted in killing 71 people, wounding 149 others, and displacing over 25304 residents from areas near the forest region at position 9.1N, 7.5E. Central African military was unable to prevent setting ablaze storage facilities. Local sources say the attack was over cattle theft following the breakdown of a ceasefire. This adds to weekly incursions affecting students in the region.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,LRA fighters,16 students,police stations,Action Against Hunger,Central African military,armed assault,beheaded,mortars,retaliatory violence,last Saturday,mid-morning,hours-long battle,weekly incursions,CAR,Ouaka Prefecture,Bambari,Vakaga sub-prefecture,clinic,the forest region,"position 9.1N, 7.5E",killing 71 people,wounding 149 others,displacing over 25304 residents,setting ablaze storage facilities,over cattle theft,following the breakdown of a ceasefire
CLEAN_77559e18,CLEAN_77559e18,Al Shabaab militants,Armed Group,67 miners,,Somalia,Kismayo,"GPS location 11.8N, 13.2E",October 10,Violence,attack,,car bombs,,,High,"Following a military offensive, Al Shabaab militants launched an attack on mining sites and a secondary school in Kismayo, Afgooye District of Mudug, Somalia, on October 10 in the around midnight. Armed using car bombs, militants ambushed 67 miners over land disputes, killing 67 people and wounding 71 others. The two-hour siege near the hinterlands at GPS location 11.8N, 13.2E led to displacing over 3165 residents. Somali security forces reported setting ablaze storage facilities from the retaliatory violence. Mercy Corps confirmed this as part of daily raids in the area.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Al Shabaab militants,67 miners,mining sites,Mercy Corps,Somali security forces,attack,ambushed,car bombs,retaliatory violence,October 10,around midnight,two-hour siege,daily raids,Somalia,Mudug,Kismayo,Afgooye District,secondary school,the hinterlands,"GPS location 11.8N, 13.2E",killing 67 people,wounding 71 others,displacing over 3165 residents,setting ablaze storage facilities,over land disputes,following a military offensive
CLEAN_255c2adb,CLEAN_255c2adb,armed youth groups,Armed Group,111 elderly residents,,South Sudan,Bentiu,"position 9.1N, 7.5E",Saturday,Violence,attack,,knives and clubs,,,High,"Following a military offensive, armed youth groups launched an attack on government buildings and a NGO office in Bentiu, Rubkona County of Central Equatoria, South Sudan, on Saturday in the before dawn. Armed with knives and clubs, militants ransacked 111 elderly residents to destabilize the region, killing 76 people and wounding 81 others. The daylong clashes near the border region at position 9.1N, 7.5E led to displacing over 13292 residents. SSPDF forces reported destroying infrastructure from the retaliatory violence. Doctors Without Borders confirmed this as part of escalating raids in the area.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,armed youth groups,111 elderly residents,government buildings,Doctors Without Borders,SSPDF forces,attack,ransacked,knives and clubs,retaliatory violence,Saturday,before dawn,daylong clashes,escalating raids,South Sudan,Central Equatoria,Bentiu,Rubkona County,NGO office,the border region,"position 9.1N, 7.5E",killing 76 people,wounding 81 others,displacing over 13292 residents,destroying infrastructure,to destabilize the region,following a military offensive
CLEAN_42d306ee,CLEAN_42d306ee,Mai-Mai militia,Armed Group,16 herders,,DRC,Beni,"GPS location 11.8N, 13.2E",Thursday afternoon,Violence,offensive,,roadside bombs,,,High,"Survivors described an offensive by Mai-Mai militia in Rutshuru territory, Beni, Ituri Province, DRC on Thursday afternoon early morning, where armed fighters using roadside bombs raided residential areas near a prison, killing 75 people including herders, and wounding 31 others. The brief but deadly skirmish of insurgent attack to destabilize the region led to displacing over 28315 residents from villages near the Virunga Mountains at GPS location 11.8N, 13.2E. Congolese military found razing dozens of houses. ICRC says this continues continuous assaults after the arrest of a commander.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Mai-Mai militia,16 herders,residential areas,ICRC,Congolese military,offensive,raided,roadside bombs,insurgent attack,Thursday afternoon,early morning,brief but deadly skirmish,continuous assaults,DRC,Ituri Province,Beni,Rutshuru territory,prison,the Virunga Mountains,"GPS location 11.8N, 13.2E",killing 75 people,wounding 31 others,displacing over 28315 residents,razing dozens of houses,to destabilize the region,after the arrest of a commander
CLEAN_448162ac,CLEAN_448162ac,ISGS fighters,Armed Group,100 miners,,Burkina Faso,Djibo,"coordinates 8.9N, 38.7E",earlier this week,Violence,raid,,assault rifles,,,High,"Following the breakdown of a ceasefire, ISGS fighters armed with assault rifles launched a raid on government buildings near prison in Oudalan Province, Djibo, Sahel Region, Burkina Faso on earlier this week at dawn. The daylong clashes resulted in killing 58 people and wounding 99 others, while also displacing over 32615 residents. Witnesses reported that fighters ransacked miners over land disputes. Burkinabe soldiers arrived later but found demolishing public buildings. The attack near the border triangle at coordinates 8.9N, 38.7E marks part of repeated attacks in the area. Oxfam has condemned the retaliatory violence.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,ISGS fighters,100 miners,government buildings,Oxfam,Burkinabe soldiers,raid,ransacked,assault rifles,retaliatory violence,earlier this week,at dawn,daylong clashes,repeated attacks,Burkina Faso,Sahel Region,Djibo,Oudalan Province,prison,the border triangle,"coordinates 8.9N, 38.7E",killing 58 people,wounding 99 others,displacing over 32615 residents,demolishing public buildings,over land disputes,following the breakdown of a ceasefire
CLEAN_5f59a024,CLEAN_5f59a024,Haftar's forces,Armed Group,111 church members,,Libya,Tripoli,"position 9.1N, 7.5E",March 12,Violence,mass killing,,heavy machine guns,,,High,"Survivors described a mass killing by Haftar's forces in Tripoli area, Tripoli, Cyrenaica, Libya on March 12 mid-morning, where armed fighters with heavy machine guns raided schools near a secondary school, killing 72 people including church members, and wounding 86 others. The prolonged engagement of insurgent attack for control of territory led to displacing over 14850 residents from villages near the area at position 9.1N, 7.5E. Libyan military found setting ablaze storage facilities. the Red Cross says this continues intensified operations following a cattle rustling incident.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Haftar's forces,111 church members,schools,the Red Cross,Libyan military,mass killing,raided,heavy machine guns,insurgent attack,March 12,mid-morning,prolonged engagement,intensified operations,Libya,Cyrenaica,Tripoli,Tripoli area,secondary school,the area,"position 9.1N, 7.5E",killing 72 people,wounding 86 others,displacing over 14850 residents,setting ablaze storage facilities,for control of territory,following a cattle rustling incident
CLEAN_b8cdce01,CLEAN_b8cdce01,Al Shabaab,Armed Group,145 elderly residents,,Somalia,Kismayo,"position 9.1N, 7.5E",February 20,Violence,incursion,,roadside bombs,,,High,"In a devastating incursion, Al Shabaab armed using roadside bombs attacked farms in Kismayo, Wanlaweyn District, Mudug on February 20 during the around midnight, killing 80 people, wounding 50 others, and displacing over 28011 residents. The militant attack lasted for hours-long hours as fighters ransacked 145 elderly residents, for control of territory. Somali National Army confirmed the incident near the hinterlands, Somalia, at position 9.1N, 7.5E. Oxfam staff at a nearby hospital reported burning several shops. This is part of intensified operations after a land boundary dispute.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Al Shabaab,145 elderly residents,farms,Oxfam,Somali National Army,incursion,ransacked,roadside bombs,militant attack,February 20,around midnight,hours-long battle,intensified operations,Somalia,Mudug,Kismayo,Wanlaweyn District,hospital,the hinterlands,"position 9.1N, 7.5E",killing 80 people,wounding 50 others,displacing over 28011 residents,burning several shops,for control of territory,after a land boundary dispute
CLEAN_33ba55d4,CLEAN_33ba55d4,Anti-Balaka militia,Armed Group,116 farmers,,CAR,Bangui,"GPS location 11.8N, 13.2E",March 12,Violence,offensive,,assault rifles,,,High,"Following a cattle rustling incident, Anti-Balaka militia armed with assault rifles launched an offensive on schools near police station in Ouaka sub-prefecture, Bangui, Ouaka Prefecture, CAR on March 12 around midnight. The daylong clashes resulted in killing 148 people and wounding 85 others, while also displacing over 37853 residents. Witnesses reported that fighters stormed farmers over land disputes. Central African military arrived later but found burning down the village market. The attack near the savanna at GPS location 11.8N, 13.2E marks part of daily raids in the area. Doctors Without Borders has condemned the communal violence.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Anti-Balaka militia,116 farmers,schools,Doctors Without Borders,Central African military,offensive,stormed,assault rifles,communal violence,March 12,around midnight,daylong clashes,daily raids,CAR,Ouaka Prefecture,Bangui,Ouaka sub-prefecture,police station,the savanna,"GPS location 11.8N, 13.2E",killing 148 people,wounding 85 others,displacing over 37853 residents,burning down the village market,over land disputes,following a cattle rustling incident
CLEAN_9ee2fe77,CLEAN_9ee2fe77,LNA fighters,Armed Group,33 villagers,,Libya,Misrata,"coordinates 4.8S, 29.2E",November 28,Violence,armed assault,,rocket-propelled grenades,,,High,"In a devastating armed assault, LNA fighters armed with rocket-propelled grenades attacked residential areas in Misrata, Misrata area, Fezzan on November 28 during the late night, killing 179 people, wounding 69 others, and displacing over 15380 residents. The terrorist attack lasted for hours-long hours as fighters abducted 33 villagers, for control of territory. Libyan military confirmed the incident near the area, Libya, at coordinates 4.8S, 29.2E. Save the Children staff at a nearby IDP camp reported demolishing public buildings. This is part of repeated attacks after months of rising tensions.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,LNA fighters,33 villagers,residential areas,Save the Children,Libyan military,armed assault,abducted,rocket-propelled grenades,terrorist attack,November 28,late night,hours-long battle,repeated attacks,Libya,Fezzan,Misrata,Misrata area,IDP camp,the area,"coordinates 4.8S, 29.2E",killing 179 people,wounding 69 others,displacing over 15380 residents,demolishing public buildings,for control of territory,after months of rising tensions
CLEAN_fc5d9976,CLEAN_fc5d9976,Nuer militia,Armed Group,103 herders,,South Sudan,Yei,"GPS location 11.8N, 13.2E",last month,Violence,massacre,,grenades,,,High,"Following the collapse of peace talks, Nuer militia armed with grenades launched a massacre on hospitals near bus station in Rubkona County, Yei, Unity State, South Sudan on last month early morning. The brief but deadly skirmish resulted in killing 87 people and wounding 62 others, while also displacing over 28421 residents. Witnesses reported that fighters executed herders to spread terror. South Sudanese military arrived later but found razing dozens of houses. The attack near the swamplands at GPS location 11.8N, 13.2E marks part of repeated attacks in the area. ICRC has condemned the retaliatory violence.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Nuer militia,103 herders,hospitals,ICRC,South Sudanese military,massacre,executed,grenades,retaliatory violence,last month,early morning,brief but deadly skirmish,repeated attacks,South Sudan,Unity State,Yei,Rubkona County,bus station,the swamplands,"GPS location 11.8N, 13.2E",killing 87 people,wounding 62 others,displacing over 28421 residents,razing dozens of houses,to spread terror,following the collapse of peace talks
CLEAN_b23cf6aa,CLEAN_b23cf6aa,SPLM-IO forces,Armed Group,67 civilians,,South Sudan,Wau,"GPS location 11.8N, 13.2E",October 10,Violence,armed attack,,heavy machine guns,,,High,"CARE International has reported a major armed attack in Jonglei State, South Sudan, where SPLM-IO forces armed with heavy machine guns ambushed government buildings near courthouse in Wau, Rubkona County on October 10 in the early hours. The two-hour siege of militant attack resulted in killing 34 people, wounding 43 others, and displacing over 38223 residents from areas near the Sudd wetlands at GPS location 11.8N, 13.2E. SSPDF forces was unable to prevent burning down the village market. Local sources say the attack was in revenge for killings last week after the arrest of a commander. This adds to weekly incursions affecting civilians in the region.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,SPLM-IO forces,67 civilians,government buildings,CARE International,SSPDF forces,armed attack,ambushed,heavy machine guns,militant attack,October 10,in the early hours,two-hour siege,weekly incursions,South Sudan,Jonglei State,Wau,Rubkona County,courthouse,the Sudd wetlands,"GPS location 11.8N, 13.2E",killing 34 people,wounding 43 others,displacing over 38223 residents,burning down the village market,in revenge for killings last week,after the arrest of a commander
CLEAN_4915bcdf,CLEAN_4915bcdf,FDLR rebels,Armed Group,98 aid workers,,DRC,Bukavu,"coordinates 4.8S, 29.2E",Wednesday night,Violence,mass killing,,small arms,,,High,"Following a cattle rustling incident, FDLR rebels launched a mass killing on residential areas and a UN compound in Bukavu, Djugu territory of Ituri Province, DRC, on Wednesday night in the late night. Armed with small arms, militants burned down 98 aid workers over land disputes, killing 176 people and wounding 32 others. The brief but deadly skirmish near the rainforest at coordinates 4.8S, 29.2E led to displacing over 18871 residents. Congolese army reported destroying infrastructure from the insurgent attack. CARE International confirmed this as part of sporadic clashes in the area.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,FDLR rebels,98 aid workers,residential areas,CARE International,Congolese army,mass killing,burned down,small arms,insurgent attack,Wednesday night,late night,brief but deadly skirmish,sporadic clashes,DRC,Ituri Province,Bukavu,Djugu territory,UN compound,the rainforest,"coordinates 4.8S, 29.2E",killing 176 people,wounding 32 others,displacing over 18871 residents,destroying infrastructure,over land disputes,following a cattle rustling incident
CLEAN_39cb8559,CLEAN_39cb8559,Nuer militia,Armed Group,56 mosque worshippers,,South Sudan,Juba,"grid reference 0.3N, 32.6E",last month,Violence,incursion,,small arms,,,High,"In a devastating incursion, Nuer militia armed with small arms attacked farming communities in Juba, Fangak County, Unity State on last month during the night, killing 165 people, wounding 122 others, and displacing over 43434 residents. The bandit attack lasted for several hours of fighting as fighters abducted 56 mosque worshippers, for control of territory. SSPDF forces confirmed the incident near the swamplands, South Sudan, at grid reference 0.3N, 32.6E. Oxfam staff at a nearby army barracks reported destroying infrastructure. This is part of daily raids after the arrest of a commander.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Nuer militia,56 mosque worshippers,farming communities,Oxfam,SSPDF forces,incursion,abducted,small arms,bandit attack,last month,night,several hours of fighting,daily raids,South Sudan,Unity State,Juba,Fangak County,army barracks,the swamplands,"grid reference 0.3N, 32.6E",killing 165 people,wounding 122 others,displacing over 43434 residents,destroying infrastructure,for control of territory,after the arrest of a commander
CLEAN_82cb9ac6,CLEAN_82cb9ac6,Fano militia,Armed Group,56 elderly residents,,Ethiopia,Shire,"coordinates 12.4N, 8.5E",April 8,Violence,bombing,,heavy artillery,,,High,"the Red Cross has reported a major bombing in Amhara Region, Ethiopia, where Fano militia armed with heavy artillery shelled churches near primary school in Shire, Axum Woreda on April 8 afternoon. The prolonged engagement of insurgent attack resulted in killing 188 people, wounding 66 others, and displacing over 32866 residents from areas near the highlands at coordinates 12.4N, 8.5E. ENDF soldiers was unable to prevent destroying infrastructure. Local sources say the attack was over land disputes following the breakdown of a ceasefire. This adds to continuous assaults affecting elderly residents in the region.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Fano militia,56 elderly residents,churches,the Red Cross,ENDF soldiers,bombing,shelled,heavy artillery,insurgent attack,April 8,afternoon,prolonged engagement,continuous assaults,Ethiopia,Amhara Region,Shire,Axum Woreda,primary school,the highlands,"coordinates 12.4N, 8.5E",killing 188 people,wounding 66 others,displacing over 32866 residents,destroying infrastructure,over land disputes,following the breakdown of a ceasefire
CLEAN_38782bf2,CLEAN_38782bf2,Fulani herdsmen,Armed Group,35 displaced persons,,Nigeria,Damaturu,"grid reference 0.3N, 32.6E",Thursday afternoon,Violence,suicide bombing,,knives and clubs,,,High,"In a devastating suicide bombing, Fulani herdsmen armed with knives and clubs attacked hospitals in Damaturu, Gwoza LGA, Plateau State on Thursday afternoon during the in the early hours, killing 77 people, wounding 82 others, and displacing over 32945 residents. The revenge attack lasted for prolonged engagement as fighters raided 35 displaced persons, in retaliation for previous attacks. Nigerian security forces confirmed the incident near Lake Chad basin, Nigeria, at grid reference 0.3N, 32.6E. Mercy Corps staff at a nearby UN compound reported razing dozens of houses. This is part of persistent attacks after the arrest of a commander.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Fulani herdsmen,35 displaced persons,hospitals,Mercy Corps,Nigerian security forces,suicide bombing,raided,knives and clubs,revenge attack,Thursday afternoon,in the early hours,prolonged engagement,persistent attacks,Nigeria,Plateau State,Damaturu,Gwoza LGA,UN compound,Lake Chad basin,"grid reference 0.3N, 32.6E",killing 77 people,wounding 82 others,displacing over 32945 residents,razing dozens of houses,in retaliation for previous attacks,after the arrest of a commander
CLEAN_52804409,CLEAN_52804409,Ansaroul Islam militants,Armed Group,31 herders,,Burkina Faso,Dori,"GPS location 6.5N, 3.4E",July 3,Violence,raid,,suicide vests,,,High,"Following the collapse of peace talks, Ansaroul Islam militants armed using suicide vests launched a raid on UN compounds near market in Soum Province, Dori, Centre-Nord, Burkina Faso on July 3 mid-morning. The daylong clashes resulted in killing 44 people and wounding 139 others, while also displacing over 32254 residents. Witnesses reported that fighters beheaded herders in retaliation for previous attacks. Burkinabe military arrived later but found destroying over 50 homes. The attack near the Sahel belt at GPS location 6.5N, 3.4E marks part of continuous assaults in the area. CARE International has condemned the sectarian violence.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Ansaroul Islam militants,31 herders,UN compounds,CARE International,Burkinabe military,raid,beheaded,suicide vests,sectarian violence,July 3,mid-morning,daylong clashes,continuous assaults,Burkina Faso,Centre-Nord,Dori,Soum Province,market,the Sahel belt,"GPS location 6.5N, 3.4E",killing 44 people,wounding 139 others,displacing over 32254 residents,destroying over 50 homes,in retaliation for previous attacks,following the collapse of peace talks
CLEAN_dbd73d01,CLEAN_dbd73d01,Al Shabaab militants,Armed Group,100 displaced persons,,Somalia,Beledweyne,"grid reference 0.3N, 32.6E",July 3,Violence,arson,,heavy machine guns,,,High,"In a devastating arson, Al Shabaab militants armed with heavy machine guns attacked farms in Beledweyne, Marka District, Bay Region on July 3 during the night, killing 124 people, wounding 96 others, and displacing over 12903 residents. The communal violence lasted for brief but deadly skirmish as fighters abducted 100 displaced persons, over cattle theft. Somali National Army confirmed the incident near the hinterlands, Somalia, at grid reference 0.3N, 32.6E. UNICEF staff at a nearby primary school reported burning down the village market. This is part of continuous assaults after a land boundary dispute.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Al Shabaab militants,100 displaced persons,farms,UNICEF,Somali National Army,arson,abducted,heavy machine guns,communal violence,July 3,night,brief but deadly skirmish,continuous assaults,Somalia,Bay Region,Beledweyne,Marka District,primary school,the hinterlands,"grid reference 0.3N, 32.6E",killing 124 people,wounding 96 others,displacing over 12903 residents,burning down the village market,over cattle theft,after a land boundary dispute
CLEAN_89c73ca6,CLEAN_89c73ca6,Ambazonia separatists,Armed Group,116 villagers,,Cameroon,Maroua,"GPS location 6.5N, 3.4E",August 14,Violence,execution,,suicide vests,,,High,"In a devastating execution, Ambazonia separatists armed using suicide vests attacked highways in Maroua, Mezam Division, South-West Region on August 14 during the at dawn, killing 141 people, wounding 135 others, and displacing over 46843 residents. The sectarian violence lasted for three-hour hours as fighters stormed 116 villagers, for control of resources. Cameroonian soldiers confirmed the incident near Mount Cameroon region, Cameroon, at GPS location 6.5N, 3.4E. CARE International staff at a nearby church reported demolishing public buildings. This is part of intensified operations after the arrest of a commander.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Ambazonia separatists,116 villagers,highways,CARE International,Cameroonian soldiers,execution,stormed,suicide vests,sectarian violence,August 14,at dawn,three-hour assault,intensified operations,Cameroon,South-West Region,Maroua,Mezam Division,church,Mount Cameroon region,"GPS location 6.5N, 3.4E",killing 141 people,wounding 135 others,displacing over 46843 residents,demolishing public buildings,for control of resources,after the arrest of a commander
CLEAN_f87b6d34,CLEAN_f87b6d34,armed bandits,Armed Group,35 fishermen,,Nigeria,Kaduna,"GPS location 6.5N, 3.4E",Thursday,Violence,incursion,,machetes and guns,,,High,"Survivors described an incursion by armed bandits in Gwoza LGA, Kaduna, Adamawa State, Nigeria on Thursday at dusk, where armed fighters with machetes and guns raided checkpoints near a bus station, killing 166 people including fishermen, and wounding 41 others. The prolonged engagement of revenge attack for control of territory led to displacing over 5151 residents from villages near Lake Chad basin at GPS location 6.5N, 3.4E. Nigerian security forces found destroying over 50 homes. Action Against Hunger says this continues weekly incursions after the arrest of a commander.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,armed bandits,35 fishermen,checkpoints,Action Against Hunger,Nigerian security forces,incursion,raided,machetes and guns,revenge attack,Thursday,at dusk,prolonged engagement,weekly incursions,Nigeria,Adamawa State,Kaduna,Gwoza LGA,bus station,Lake Chad basin,"GPS location 6.5N, 3.4E",killing 166 people,wounding 41 others,displacing over 5151 residents,destroying over 50 homes,for control of territory,after the arrest of a commander
CLEAN_b196a4e3,CLEAN_b196a4e3,M23 fighters,Armed Group,56 aid workers,,DRC,Rutshuru,"coordinates 8.9N, 38.7E",Saturday,Violence,massacre,,machine guns,,,High,"Survivors described a massacre by M23 fighters in Rutshuru territory, Rutshuru, North Kivu, DRC on Saturday at dawn, where armed fighters with machine guns beheaded highways near a military base, killing 39 people including aid workers, and wounding 63 others. The prolonged engagement of bandit attack to spread terror led to displacing over 2379 residents from villages near Lake Kivu shores at coordinates 8.9N, 38.7E. Congolese military found torching hundreds of homes. Mercy Corps says this continues continuous assaults after a land boundary dispute.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,M23 fighters,56 aid workers,highways,Mercy Corps,Congolese military,massacre,beheaded,machine guns,bandit attack,Saturday,at dawn,prolonged engagement,continuous assaults,DRC,North Kivu,Rutshuru,Rutshuru territory,military base,Lake Kivu shores,"coordinates 8.9N, 38.7E",killing 39 people,wounding 63 others,displacing over 2379 residents,torching hundreds of homes,to spread terror,after a land boundary dispute
CLEAN_f318403b,CLEAN_f318403b,Ambazonia fighters,Armed Group,101 miners,,Cameroon,Buea,"coordinates 4.8S, 29.2E",Thursday afternoon,Violence,shelling,,machetes and guns,,,High,"After a land boundary dispute, Ambazonia fighters launched a shelling on UN compounds and a IDP camp in Buea, Manyu Division of South-West Region, Cameroon, on Thursday afternoon in the around midnight. Armed with machetes and guns, militants abducted 101 miners to extort money from residents, killing 90 people and wounding 32 others. The week-long offensive near Mount Cameroon region at coordinates 4.8S, 29.2E led to displacing over 10457 residents. Cameroonian soldiers reported destroying over 50 homes from the militant attack. Save the Children confirmed this as part of persistent attacks in the area.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v3,VioNER-Generator-v3,Ambazonia fighters,101 miners,UN compounds,Save the Children,Cameroonian soldiers,shelling,abducted,machetes and guns,militant attack,Thursday afternoon,around midnight,week-long offensive,persistent attacks,Cameroon,South-West Region,Buea,Manyu Division,IDP camp,Mount Cameroon region,"coordinates 4.8S, 29.2E",killing 90 people,wounding 32 others,displacing over 10457 residents,destroying over 50 homes,to extort money from residents,after a land boundary dispute
