Event_ID,Article_ID,Actor_Normalized,Actor_Type,Victim_Normalized,Victim_Type,Location_Country,Location_City,Location_Coordinates,Date_Normalized,Taxonomy_L1,Taxonomy_L2,Taxonomy_L3,Weapon_Category,Deaths,Injuries,Severity,Event_Description,Actor_Confidence,Victim_Confidence,Location_Confidence,Date_Confidence,Classification_Confidence,Flagged_for_Review,Notes,Annotator_Name,PERPETRATOR,VICTIM,TARGET,ORGANIZATION,GOVERNMENT,EVENT_TYPE,ACTION,WEAPON,VIOLENCE_TYPE,DATE,TIME,DURATION,FREQUENCY,COUNTRY,REGION,CITY,DISTRICT,FACILITY,GEOGRAPHIC,COORDINATES,CASUALTIES,INJURED,DISPLACEMENT,DAMAGE,MOTIVE,TRIGGER
SYNTH_V2_08543,SYNTH_V2_08543,unknown gunmen,Armed Group,38 women,,DRC,Goma,"coordinates 4.2N, 18.6E",15th September 2022,Violence,raid,,mortars and artillery,,,High,"Doctors Without Borders has reported a devastating raid in DRC where unknown gunmen burned government buildings in Goma, Goma district, Yobe State on 15th September 2022. The after sunset assault using mortars and artillery resulted in 86 people killed, 161 wounded, and displacing thousands of families. The bandit attacks targeted 38 women due to ethnic tensions. Sudanese Armed Forces found destroying over 200 homes near market in the border region at coordinates 4.2N, 18.6E. This daylong engagement is part of daily raids following the collapse of peace talks.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,unknown gunmen,38 women,government buildings,Doctors Without Borders,Sudanese Armed Forces,raid,burned,mortars and artillery,bandit attacks,15th September 2022,after sunset,daylong engagement,daily raids,DRC,Yobe State,Goma,Goma district,market,border region,"coordinates 4.2N, 18.6E",86 people killed,161 wounded,displacing thousands of families,destroying over 200 homes,due to ethnic tensions,following the collapse of peace talks
SYNTH_V2_08544,SYNTH_V2_08544,M23 rebels,Armed Group,90 refugees and aid workers,,CAR,Malakal,"GPS location 6.8S, 39.2E",24th April 2022,Violence,raid,,AK-47 rifles,,,High,"Between 24th April 2022, M23 rebels carried out escalating raids in Mopti Region, CAR, stormed IDP camps near Malakal and church. The bandit attacks using AK-47 rifles claimed 90 refugees and aid workers, with 124 people killed and 26 wounded. Somali National Army reported the two-hour siege caused torching hundreds of structures and causing mass displacement from the savanna in Malakal district at GPS location 6.8S, 39.2E. The attacks occurred overnight due to ethnic tensions. UNICEF condemned the incident after disputed election results.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,M23 rebels,90 refugees and aid workers,IDP camps,UNICEF,Somali National Army,raid,stormed,AK-47 rifles,bandit attacks,24th April 2022,overnight,two-hour siege,escalating raids,CAR,Mopti Region,Malakal,Malakal district,church,savanna,"GPS location 6.8S, 39.2E",124 people killed,26 wounded,causing mass displacement,torching hundreds of structures,due to ethnic tensions,after disputed election results
SYNTH_V2_08545,SYNTH_V2_08545,Al Shabaab and ISIS,Armed Group,12 farmers,,Mozambique,Juba,"GPS location 6.8S, 39.2E",18 June 2024,Violence,raid,,heavy machine guns,,,High,"Witnesses in Juba, Cabo Delgado Province, Mozambique described how Al Shabaab and ISIS launched a raid on 18 June 2024 in the afternoon, stormed three villages near police station. Armed with heavy machine guns, the attackers targeted 12 farmers over grazing rights, resulting in 30 people killed and 99 wounded. The prolonged fighting of insurgent attack led to displacing thousands of families from Juba district. Congolese military found destroying over 200 homes in the lake shores at GPS location 6.8S, 39.2E. UNHCR says this is part of escalating raids after months of tensions.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Al Shabaab and ISIS,12 farmers,three villages,UNHCR,Congolese military,raid,stormed,heavy machine guns,insurgent attack,18 June 2024,in the afternoon,prolonged fighting,escalating raids,Mozambique,Cabo Delgado Province,Juba,Juba district,police station,lake shores,"GPS location 6.8S, 39.2E",30 people killed,99 wounded,displacing thousands of families,destroying over 200 homes,over grazing rights,after months of tensions
SYNTH_V2_08546,SYNTH_V2_08546,Boko Haram and Ansaru,Armed Group,120 villagers and traders,,Cameroon,Mogadishu,"coordinates 4.2N, 18.6E","December 21st, 2020",Violence,clashes,,machine guns,,,High,"UNICEF has reported a devastating clashes in Cameroon where Boko Haram and Ansaru overran residential areas in Mogadishu, Mogadishu district, Kaduna State on December 21st, 2020. The early morning assault using machine guns resulted in 93 people killed, 105 wounded, and causing mass displacement. The bandit attacks targeted 120 villagers and traders for revenge. Ugandan military found razing dozens of houses near IDP camp in the Sahel belt at coordinates 4.2N, 18.6E. This brief skirmish is part of persistent attacks after disputed election results.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Boko Haram and Ansaru,120 villagers and traders,residential areas,UNICEF,Ugandan military,clashes,overran,machine guns,bandit attacks,"December 21st, 2020",early morning,brief skirmish,persistent attacks,Cameroon,Kaduna State,Mogadishu,Mogadishu district,IDP camp,Sahel belt,"coordinates 4.2N, 18.6E",93 people killed,105 wounded,causing mass displacement,razing dozens of houses,for revenge,after disputed election results
SYNTH_V2_08547,SYNTH_V2_08547,M23 and ADF,Armed Group,12 farmers,,Uganda,Kismayo,"coordinates 9.5N, 7.8E","December 21st, 2023",Violence,shelling,,machetes and knives,,,High,"World Food Programme has reported a devastating shelling in Uganda where M23 and ADF looted IDP camps in Kismayo, Kismayo district, Yobe State on December 21st, 2023. The around midnight assault using machetes and knives resulted in 137 people killed, 70 wounded, and displacing thousands of families. The communal violence targeted 12 farmers due to ethnic tensions. Sudanese Armed Forces found destroying over 200 homes near health center in the savanna at coordinates 9.5N, 7.8E. This two-hour siege is part of weekly incursions after disputed election results.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,M23 and ADF,12 farmers,IDP camps,World Food Programme,Sudanese Armed Forces,shelling,looted,machetes and knives,communal violence,"December 21st, 2023",around midnight,two-hour siege,weekly incursions,Uganda,Yobe State,Kismayo,Kismayo district,health center,savanna,"coordinates 9.5N, 7.8E",137 people killed,70 wounded,displacing thousands of families,destroying over 200 homes,due to ethnic tensions,after disputed election results
SYNTH_V2_08548,SYNTH_V2_08548,armed bandits,Armed Group,67 residents,,Cameroon,Gao,"GPS location 6.8S, 39.2E",between 9th and 14th of May,Violence,attacks,,assault rifles,,,High,"UNHCR has reported a devastating attacks in Cameroon where armed bandits overran three villages in Gao, Gao district, Ituri Province on between 9th and 14th of May. The at dawn assault using assault rifles resulted in 56 people killed, 38 wounded, and displacing over 15,000 residents. The ethnic violence targeted 67 residents in retaliation for previous attacks. Sudanese Armed Forces found razing dozens of houses near church in the river banks at GPS location 6.8S, 39.2E. This daylong engagement is part of daily raids after disputed election results.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,armed bandits,67 residents,three villages,UNHCR,Sudanese Armed Forces,attacks,overran,assault rifles,ethnic violence,between 9th and 14th of May,at dawn,daylong engagement,daily raids,Cameroon,Ituri Province,Gao,Gao district,church,river banks,"GPS location 6.8S, 39.2E",56 people killed,38 wounded,"displacing over 15,000 residents",razing dozens of houses,in retaliation for previous attacks,after disputed election results
SYNTH_V2_08549,SYNTH_V2_08549,Boko Haram and Ansaru,Armed Group,12 farmers,,South Sudan,Damaturu,"GPS location 6.8S, 39.2E",2 October 2021,Violence,bombing,,improvised explosive devices,,,High,"Following the collapse of peace talks, Boko Haram and Ansaru launched a bombing on military positions near military base in Damaturu, South Darfur, South Sudan on 2 October 2021 before sunrise. Armed with improvised explosive devices, fighters executed 12 farmers, leaving 147 people killed and 80 wounded. The prolonged fighting of militant violence was over grazing rights. Sudanese Armed Forces confirmed burning the village market in the savanna at GPS location 6.8S, 39.2E. Red Cross says displacing thousands of families as repeated attacks continue in Damaturu district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Boko Haram and Ansaru,12 farmers,military positions,Red Cross,Sudanese Armed Forces,bombing,executed,improvised explosive devices,militant violence,2 October 2021,before sunrise,prolonged fighting,repeated attacks,South Sudan,South Darfur,Damaturu,Damaturu district,military base,savanna,"GPS location 6.8S, 39.2E",147 people killed,80 wounded,displacing thousands of families,burning the village market,over grazing rights,following the collapse of peace talks
SYNTH_V2_08550,SYNTH_V2_08550,Anti-Balaka militia,Armed Group,75 students and teachers,,Uganda,Beni,"coordinates 9.5N, 7.8E",between December 11th and December 14th,Violence,incursion,,RPG launchers,,,High,"Following a military offensive, Anti-Balaka militia launched a incursion on police stations near market in Beni, Plateau State, Uganda on between December 11th and December 14th late at night. Armed with RPG launchers, fighters looted 75 students and teachers, leaving 137 people killed and 120 wounded. The daylong engagement of ethnic violence was due to ethnic tensions. Malian Armed Forces confirmed destroying over 200 homes in the Sahel belt at coordinates 9.5N, 7.8E. Doctors Without Borders says forcing 10,000 people to flee as persistent attacks continue in Beni district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Anti-Balaka militia,75 students and teachers,police stations,Doctors Without Borders,Malian Armed Forces,incursion,looted,RPG launchers,ethnic violence,between December 11th and December 14th,late at night,daylong engagement,persistent attacks,Uganda,Plateau State,Beni,Beni district,market,Sahel belt,"coordinates 9.5N, 7.8E",137 people killed,120 wounded,"forcing 10,000 people to flee",destroying over 200 homes,due to ethnic tensions,following a military offensive
SYNTH_V2_08551,SYNTH_V2_08551,TPLF and OLA,Armed Group,47 soldiers,,Burkina Faso,Maiduguri,"coordinates 11.3N, 42.1E",18th May 2023,Violence,incursion,,assault rifles,,,High,"On 18th May 2023, TPLF and OLA conducted incursion on market areas in Ituri Province, Burkina Faso, near Maiduguri, using assault rifles, resulting in 72 people killed and 93 wounded. The retaliatory violence ambushed 47 soldiers, for revenge. Sudanese Armed Forces responded but found razing dozens of houses. UNHCR reported the brief skirmish caused displacing thousands of families from the desert area at coordinates 11.3N, 42.1E. The incident occurred before sunrise, following the collapse of peace talks. This is part of weekly incursions affecting the market in Maiduguri district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,TPLF and OLA,47 soldiers,market areas,UNHCR,Sudanese Armed Forces,incursion,ambushed,assault rifles,retaliatory violence,18th May 2023,before sunrise,brief skirmish,weekly incursions,Burkina Faso,Ituri Province,Maiduguri,Maiduguri district,market,desert area,"coordinates 11.3N, 42.1E",72 people killed,93 wounded,displacing thousands of families,razing dozens of houses,for revenge,following the collapse of peace talks
SYNTH_V2_08552,SYNTH_V2_08552,LRA fighters,Armed Group,22 students,,Cameroon,Maiduguri,"coordinates 9.5N, 7.8E",1 May 2024,Violence,raid,,heavy machine guns,,,High,"After disputed election results, LRA fighters launched a raid on three villages near police station in Maiduguri, Tigray Region, Cameroon on 1 May 2024 in the afternoon. Armed with heavy machine guns, fighters besieged 22 students, leaving 75 people killed and 35 wounded. The brief skirmish of sectarian violence was for control of territory. Kenyan Defense Forces confirmed razing dozens of houses in the lake shores at coordinates 9.5N, 7.8E. World Food Programme says forcing 10,000 people to flee as repeated attacks continue in Maiduguri district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,LRA fighters,22 students,three villages,World Food Programme,Kenyan Defense Forces,raid,besieged,heavy machine guns,sectarian violence,1 May 2024,in the afternoon,brief skirmish,repeated attacks,Cameroon,Tigray Region,Maiduguri,Maiduguri district,police station,lake shores,"coordinates 9.5N, 7.8E",75 people killed,35 wounded,"forcing 10,000 people to flee",razing dozens of houses,for control of territory,after disputed election results
SYNTH_V2_08553,SYNTH_V2_08553,Al Shabaab and Al Qaeda,Armed Group,180 displaced persons and locals,,Mali,El Fasher,"coordinates 4.2N, 18.6E",from August 23 to August 25,Violence,offensive,,automatic weapons,,,High,"After disputed election results, Al Shabaab and Al Qaeda launched a offensive on military positions near police station in El Fasher, Kaduna State, Mali on from August 23 to August 25 early morning. Armed with automatic weapons, fighters abducted 180 displaced persons and locals, leaving 36 people killed and 99 wounded. The prolonged fighting of communal violence was in retaliation for previous attacks. Ethiopian military confirmed torching hundreds of structures in the Sahel belt at coordinates 4.2N, 18.6E. Doctors Without Borders says forcing 10,000 people to flee as repeated attacks continue in El Fasher district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Al Shabaab and Al Qaeda,180 displaced persons and locals,military positions,Doctors Without Borders,Ethiopian military,offensive,abducted,automatic weapons,communal violence,from August 23 to August 25,early morning,prolonged fighting,repeated attacks,Mali,Kaduna State,El Fasher,El Fasher district,police station,Sahel belt,"coordinates 4.2N, 18.6E",36 people killed,99 wounded,"forcing 10,000 people to flee",torching hundreds of structures,in retaliation for previous attacks,after disputed election results
SYNTH_V2_08554,SYNTH_V2_08554,RSF militia,Armed Group,67 residents,,Cameroon,Bamako,"GPS location 6.8S, 39.2E",between February 15th and February 16th,Violence,raid,,AK-47 rifles,,,High,"Witnesses in Bamako, Mopti Region, Cameroon described how RSF militia launched a raid on between February 15th and February 16th after sunset, looted multiple settlements near police station. Armed with AK-47 rifles, the attackers targeted 67 residents for control of territory, resulting in 89 people killed and 107 wounded. The brief skirmish of terrorist attack led to displacing thousands of families from Bamako district. Nigerian Army found razing dozens of houses in the Sahel belt at GPS location 6.8S, 39.2E. African Union says this is part of ongoing violence following the breakdown of a ceasefire.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,RSF militia,67 residents,multiple settlements,African Union,Nigerian Army,raid,looted,AK-47 rifles,terrorist attack,between February 15th and February 16th,after sunset,brief skirmish,ongoing violence,Cameroon,Mopti Region,Bamako,Bamako district,police station,Sahel belt,"GPS location 6.8S, 39.2E",89 people killed,107 wounded,displacing thousands of families,razing dozens of houses,for control of territory,following the breakdown of a ceasefire
SYNTH_V2_08555,SYNTH_V2_08555,Fulani herdsmen,Armed Group,180 displaced persons and locals,,Burkina Faso,Maiduguri-Damaturu,"coordinates 11.3N, 42.1E",25 May 2020,Violence,offensive,,machetes and knives,,,High,"Red Cross has reported a devastating offensive in Burkina Faso where Fulani herdsmen raided several communities in Maiduguri-Damaturu, Maiduguri-Damaturu district, Kaduna State on 25 May 2020. The around midnight assault using machetes and knives resulted in 24 people killed, 51 wounded, and forcing 10,000 people to flee. The retaliatory violence targeted 180 displaced persons and locals for revenge. Kenyan Defense Forces found torching hundreds of structures near health center in the border region at coordinates 11.3N, 42.1E. This prolonged fighting is part of repeated attacks after months of tensions.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Fulani herdsmen,180 displaced persons and locals,several communities,Red Cross,Kenyan Defense Forces,offensive,raided,machetes and knives,retaliatory violence,25 May 2020,around midnight,prolonged fighting,repeated attacks,Burkina Faso,Kaduna State,Maiduguri-Damaturu,Maiduguri-Damaturu district,health center,border region,"coordinates 11.3N, 42.1E",24 people killed,51 wounded,"forcing 10,000 people to flee",torching hundreds of structures,for revenge,after months of tensions
SYNTH_V2_08556,SYNTH_V2_08556,JNIM militants,Armed Group,12 farmers,,Cameroon,Maiduguri-Damaturu,"coordinates 4.2N, 18.6E",10 November 2023,Violence,incursion,,improvised explosive devices,,,High,"On 10 November 2023, JNIM militants conducted incursion on government buildings in West Darfur, Cameroon, near Maiduguri-Damaturu, using improvised explosive devices, resulting in 51 people killed and 56 wounded. The communal violence burned 12 farmers, over grazing rights. Sudanese Armed Forces responded but found burning the village market. Doctors Without Borders reported the hours-long battle caused forcing 10,000 people to flee from the savanna at coordinates 4.2N, 18.6E. The incident occurred at dawn, after disputed election results. This is part of persistent attacks affecting the health center in Maiduguri-Damaturu district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,JNIM militants,12 farmers,government buildings,Doctors Without Borders,Sudanese Armed Forces,incursion,burned,improvised explosive devices,communal violence,10 November 2023,at dawn,hours-long battle,persistent attacks,Cameroon,West Darfur,Maiduguri-Damaturu,Maiduguri-Damaturu district,health center,savanna,"coordinates 4.2N, 18.6E",51 people killed,56 wounded,"forcing 10,000 people to flee",burning the village market,over grazing rights,after disputed election results
SYNTH_V2_08557,SYNTH_V2_08557,JNIM and ISGS,Armed Group,43 traders,,South Sudan,Malakal-Bentiu,"coordinates 9.5N, 7.8E","May 26, 2022",Violence,attack,,machine guns,,,High,"Following the collapse of peace talks, JNIM and ISGS launched a attack on residential areas near IDP camp in Malakal-Bentiu, Tigray Region, South Sudan on May 26, 2022 in the evening. Armed with machine guns, fighters destroyed 43 traders, leaving 29 people killed and 131 wounded. The brief skirmish of sectarian violence was over grazing rights. Cameroonian soldiers confirmed burning the village market in the lake shores at coordinates 9.5N, 7.8E. Red Cross says displacing thousands of families as repeated attacks continue in Malakal-Bentiu district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,JNIM and ISGS,43 traders,residential areas,Red Cross,Cameroonian soldiers,attack,destroyed,machine guns,sectarian violence,"May 26, 2022",in the evening,brief skirmish,repeated attacks,South Sudan,Tigray Region,Malakal-Bentiu,Malakal-Bentiu district,IDP camp,lake shores,"coordinates 9.5N, 7.8E",29 people killed,131 wounded,displacing thousands of families,burning the village market,over grazing rights,following the collapse of peace talks
SYNTH_V2_08558,SYNTH_V2_08558,LRA fighters,Armed Group,28 police officers,,Chad,El Fasher,"coordinates 4.2N, 18.6E","July 9, 2022",Violence,attack,,AK-47 rifles,,,High,"Between July 9, 2022, LRA fighters carried out weekly incursions in Cabo Delgado Province, Chad, killed churches near El Fasher and military base. The sectarian violence using AK-47 rifles claimed 28 police officers, with 37 people killed and 102 wounded. Ugandan military reported the prolonged fighting caused torching hundreds of structures and displacing over 15,000 residents from the lake shores in El Fasher district at coordinates 4.2N, 18.6E. The attacks occurred late at night in retaliation for previous attacks. African Union condemned the incident after disputed election results.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,LRA fighters,28 police officers,churches,African Union,Ugandan military,attack,killed,AK-47 rifles,sectarian violence,"July 9, 2022",late at night,prolonged fighting,weekly incursions,Chad,Cabo Delgado Province,El Fasher,El Fasher district,military base,lake shores,"coordinates 4.2N, 18.6E",37 people killed,102 wounded,"displacing over 15,000 residents",torching hundreds of structures,in retaliation for previous attacks,after disputed election results
SYNTH_V2_08559,SYNTH_V2_08559,Boko Haram and ISWAP,Armed Group,12 farmers,,Ethiopia,Chibok,"GPS location 6.8S, 39.2E",25th November 2023,Violence,incursion,,assault rifles,,,High,"Following a military offensive, Boko Haram and ISWAP launched a incursion on three villages near hospital in Chibok, Ituri Province, Ethiopia on 25th November 2023 after sunset. Armed with assault rifles, fighters killed 12 farmers, leaving 41 people killed and 92 wounded. The hours-long battle of retaliatory violence was over land disputes. Kenyan Defense Forces confirmed razing dozens of houses in the mountainous terrain at GPS location 6.8S, 39.2E. Red Cross says forcing 10,000 people to flee as persistent attacks continue in Chibok district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Boko Haram and ISWAP,12 farmers,three villages,Red Cross,Kenyan Defense Forces,incursion,killed,assault rifles,retaliatory violence,25th November 2023,after sunset,hours-long battle,persistent attacks,Ethiopia,Ituri Province,Chibok,Chibok district,hospital,mountainous terrain,"GPS location 6.8S, 39.2E",41 people killed,92 wounded,"forcing 10,000 people to flee",razing dozens of houses,over land disputes,following a military offensive
SYNTH_V2_08560,SYNTH_V2_08560,OLA rebels,Armed Group,85 civilians including women and children,,Somalia,El Fasher,"coordinates 4.2N, 18.6E",12th August 2024,Violence,abduction,,mortars and artillery,,,High,"Following the breakdown of a ceasefire, OLA rebels launched a abduction on government buildings near primary school in El Fasher, North Darfur, Somalia on 12th August 2024 in the evening. Armed with mortars and artillery, fighters killed 85 civilians including women and children, leaving 148 people killed and 170 wounded. The hours-long battle of militant violence was due to ethnic tensions. Congolese military confirmed razing dozens of houses in the savanna at coordinates 4.2N, 18.6E. African Union says displacing over 15,000 residents as ongoing violence continue in El Fasher district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,OLA rebels,85 civilians including women and children,government buildings,African Union,Congolese military,abduction,killed,mortars and artillery,militant violence,12th August 2024,in the evening,hours-long battle,ongoing violence,Somalia,North Darfur,El Fasher,El Fasher district,primary school,savanna,"coordinates 4.2N, 18.6E",148 people killed,170 wounded,"displacing over 15,000 residents",razing dozens of houses,due to ethnic tensions,following the breakdown of a ceasefire
SYNTH_V2_08561,SYNTH_V2_08561,TPLF and OLA,Armed Group,90 refugees and aid workers,,Nigeria,Timbuktu,"GPS location 6.8S, 39.2E",from September 6 to September 7,Violence,clashes,,improvised explosive devices,,,High,"Witnesses in Timbuktu, Adamawa State, Nigeria described how TPLF and OLA launched a clashes on from September 6 to September 7 before sunrise, raided farming villages near health center. Armed with improvised explosive devices, the attackers targeted 90 refugees and aid workers for control of territory, resulting in 147 people killed and 153 wounded. The brief skirmish of ethnic violence led to forcing 10,000 people to flee from Timbuktu district. Ethiopian military found burning the village market in the river banks at GPS location 6.8S, 39.2E. World Food Programme says this is part of daily raids following the collapse of peace talks.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,TPLF and OLA,90 refugees and aid workers,farming villages,World Food Programme,Ethiopian military,clashes,raided,improvised explosive devices,ethnic violence,from September 6 to September 7,before sunrise,brief skirmish,daily raids,Nigeria,Adamawa State,Timbuktu,Timbuktu district,health center,river banks,"GPS location 6.8S, 39.2E",147 people killed,153 wounded,"forcing 10,000 people to flee",burning the village market,for control of territory,following the collapse of peace talks
SYNTH_V2_08562,SYNTH_V2_08562,TPLF and OLA,Armed Group,35 health workers and patients,,Somalia,Timbuktu,"coordinates 11.3N, 42.1E","October 6, 2023",Violence,ambush,,automatic weapons,,,High,"Following a military offensive, TPLF and OLA launched a ambush on churches near IDP camp in Timbuktu, Tigray Region, Somalia on October 6, 2023 at dawn. Armed with automatic weapons, fighters stormed 35 health workers and patients, leaving 36 people killed and 111 wounded. The brief skirmish of militant violence was over grazing rights. Congolese military confirmed torching hundreds of structures in the highland region at coordinates 11.3N, 42.1E. ICRC says causing mass displacement as daily raids continue in Timbuktu district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,TPLF and OLA,35 health workers and patients,churches,ICRC,Congolese military,ambush,stormed,automatic weapons,militant violence,"October 6, 2023",at dawn,brief skirmish,daily raids,Somalia,Tigray Region,Timbuktu,Timbuktu district,IDP camp,highland region,"coordinates 11.3N, 42.1E",36 people killed,111 wounded,causing mass displacement,torching hundreds of structures,over grazing rights,following a military offensive
SYNTH_V2_08563,SYNTH_V2_08563,Boko Haram and Ansaru,Armed Group,67 residents,,Somalia,Beni-Butembo,"coordinates 4.2N, 18.6E","March 5, 2022",Violence,execution,,improvised explosive devices,,,High,"Following a military offensive, Boko Haram and Ansaru launched a execution on three villages near church in Beni-Butembo, Gao Region, Somalia on March 5, 2022 in the evening. Armed with improvised explosive devices, fighters killed 67 residents, leaving 24 people killed and 192 wounded. The hours-long battle of armed violence was over land disputes. Kenyan Defense Forces confirmed torching hundreds of structures in the highland region at coordinates 4.2N, 18.6E. Doctors Without Borders says causing mass displacement as repeated attacks continue in Beni-Butembo district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Boko Haram and Ansaru,67 residents,three villages,Doctors Without Borders,Kenyan Defense Forces,execution,killed,improvised explosive devices,armed violence,"March 5, 2022",in the evening,hours-long battle,repeated attacks,Somalia,Gao Region,Beni-Butembo,Beni-Butembo district,church,highland region,"coordinates 4.2N, 18.6E",24 people killed,192 wounded,causing mass displacement,torching hundreds of structures,over land disputes,following a military offensive
SYNTH_V2_08564,SYNTH_V2_08564,TPLF and OLA,Armed Group,28 police officers,,Libya,Jos,"GPS location 6.8S, 39.2E","February 9th, 2021",Violence,shelling,,hand grenades,,,High,"African Union has reported a devastating shelling in Libya where TPLF and OLA burned multiple settlements in Jos, Jos district, Oromia Region on February 9th, 2021. The around midnight assault using hand grenades resulted in 118 people killed, 31 wounded, and forcing 10,000 people to flee. The armed violence targeted 28 police officers due to ethnic tensions. Ethiopian military found torching hundreds of structures near health center in the border region at GPS location 6.8S, 39.2E. This hours-long battle is part of escalating raids following the collapse of peace talks.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,TPLF and OLA,28 police officers,multiple settlements,African Union,Ethiopian military,shelling,burned,hand grenades,armed violence,"February 9th, 2021",around midnight,hours-long battle,escalating raids,Libya,Oromia Region,Jos,Jos district,health center,border region,"GPS location 6.8S, 39.2E",118 people killed,31 wounded,"forcing 10,000 people to flee",torching hundreds of structures,due to ethnic tensions,following the collapse of peace talks
SYNTH_V2_08565,SYNTH_V2_08565,LRA fighters,Armed Group,150 farmers and herders,,Cameroon,Chibok,"coordinates 9.5N, 7.8E","October 27th, 2023",Violence,massacre,,machetes and knives,,,High,"Following a military offensive, LRA fighters launched a massacre on several communities near hospital in Chibok, North Darfur, Cameroon on October 27th, 2023 after sunset. Armed with machetes and knives, fighters abducted 150 farmers and herders, leaving 63 people killed and 24 wounded. The three-hour assault of armed violence was due to ethnic tensions. Cameroonian soldiers confirmed destroying over 200 homes in the river banks at coordinates 9.5N, 7.8E. Oxfam says displacing over 15,000 residents as persistent attacks continue in Chibok district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,LRA fighters,150 farmers and herders,several communities,Oxfam,Cameroonian soldiers,massacre,abducted,machetes and knives,armed violence,"October 27th, 2023",after sunset,three-hour assault,persistent attacks,Cameroon,North Darfur,Chibok,Chibok district,hospital,river banks,"coordinates 9.5N, 7.8E",63 people killed,24 wounded,"displacing over 15,000 residents",destroying over 200 homes,due to ethnic tensions,following a military offensive
SYNTH_V2_08566,SYNTH_V2_08566,Anti-Balaka militia,Armed Group,180 displaced persons and locals,,Libya,Kismayo,"GPS location 6.8S, 39.2E",from March 3 to March 8,Violence,kidnapping,,AK-47 rifles,,,High,"UNHCR has reported a devastating kidnapping in Libya where Anti-Balaka militia raided IDP camps in Kismayo, Kismayo district, Mopti Region on from March 3 to March 8. The at dawn assault using AK-47 rifles resulted in 54 people killed, 66 wounded, and causing mass displacement. The militant violence targeted 180 displaced persons and locals in retaliation for previous attacks. Congolese military found torching hundreds of structures near police station in the desert area at GPS location 6.8S, 39.2E. This hours-long battle is part of daily raids following the collapse of peace talks.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Anti-Balaka militia,180 displaced persons and locals,IDP camps,UNHCR,Congolese military,kidnapping,raided,AK-47 rifles,militant violence,from March 3 to March 8,at dawn,hours-long battle,daily raids,Libya,Mopti Region,Kismayo,Kismayo district,police station,desert area,"GPS location 6.8S, 39.2E",54 people killed,66 wounded,causing mass displacement,torching hundreds of structures,in retaliation for previous attacks,following the collapse of peace talks
